id,name,profile,role,industry,location,ctc,eligibility,cpi,ctc desc,description,link,skills
2485,SAP Labs,Core,Developer Associate - Database,Development ,Pune/India,"40,72,200",1.11E+128,0,"BTech –CTC - INR 40,72,200 per annum
TTC - INR 18,50,000 + Joining Bonus INR 6,00,000 + RSU INR 8,40,000 + INR 7,82,200","This role involves designing, implementing, and maintaining various modules within SAP Database servers, particularly HANA, ASE, and IQ. You will be responsible for identifying areas for improvement, innovating and generating intellectual property, resolving complex database engine problems, and providing technical training and knowledge transfer. You will also analyze performance and scalability of SAP database products.",https://spo-backend.vercel.app/details/2024/2485,"C, C++, Linux, Unix, Database Internals, Operating System Internals, Debugging, Query Processing, Query Optimization, Memory Management, Multi-threading, Concurrency Control, Networking"
2488,"C3iHub (IHub NTIHAC Foundation), IIT Kanpur",Core,Research Engineer,Cyber Security Solutions and Advisory,Kanpur/India,"28,00,000",1.00E+128,0,"Salary Components: Basic Salary: 50% of Gross Salary, House Rent Allowance: 25% of Basic Salary, Transportation Allowance: 20% of House Rent Allowance, Special Allowance: The amount is adjusted after making a choice for optional components. Optional Components: Meal Vouchers: Rs. 2200/-, NPS contribution: 10% of the basic salary. Total CTC: 1+2. Mediclaim, Term Insurance, Bonus.",Research and develop cyber security frameworks and methodologies and the development of capability maturity models. Provide thought leadership and technical leadership in a research environment to lead the associate researchers. Research and develop cyber security frameworks and models. Develop various cybersecurity frameworks for critical sector entities. Write and develop security technology implementation guides to benchmark the security posture of the critical infrastructure organization.,https://spo-backend.vercel.app/details/2024/2488,"Cybersecurity, Frameworks, Capability Maturity Models, NIST CSF, CMM, C2M2, COBIT, NIST, GDPR, ISO 27001, PCI-DSS"
2489,Fujitsu Research of India Pvt Ltd,Core,Applied Researcher  AI LAB,R&D,unknown/unknown,"22,00,000",1.11E+115,0,"CTC: INR 18-22 LPA, joining bonus of INR 1-2 LPA with 12 months tenure clause, relocation benefits of INR 1 LPA.","The role involves conducting research in AI, creating new technologies, developing prototypes for real-world problems, and contributing to Fujitsu's products and customer systems. Responsibilities include identifying research problems, proposing solutions, developing technologies, planning and performing experiments, analyzing data, writing reports and patents, and finding novel applications of core machine learning research.",https://spo-backend.vercel.app/details/2024/2489,"Machine Learning, Python, Scikit-learn, R, Geometric Machine Learning"
2490,Fujitsu Research of India Pvt Ltd,Core,Research (Pre Doctorial Role: 2 years employment),R&D,Telangana/India,"20,00,000",1.11E+128,0,18-22 LPA CTC + Insurance + Joining Bonus + Relocation Benefits,"This is a 2-year fixed term employment (contract) role as a researcher in the field of AI. You will conduct research, develop new technologies, write patents and papers, and present findings at conferences and journals. This role is designed for B.Tech graduates who are interested in pursuing a Ph.D. and offers support to enroll in top universities. After 2 years, you will be expected to enroll in a Ph.D. program. If not, you will undergo a lateral interview process for conversion to a full-time employee.",https://spo-backend.vercel.app/details/2024/2490,"Machine Learning, Python, R, Scikit-learn, Geometric Machine Learning"
2491,Fujitsu Research of India Pvt Ltd,Core,AI Researcher,R&D,unknown/unknown,"22,00,000",1.11E+115,0,"18-22 LPA + Additional Benefits: Insurance, 1-2 LPA joining bonus (12 months tenure clause), 1 LPA relocation benefits.","This role is for an AI researcher who will conduct research in the field of AI and create new technologies according to Fujitsu’s AI strategy. Responsibilities include writing patents and research papers, identifying research problems, developing new technologies, planning and performing experiments, collecting, recording, and analyzing data, interpreting data analysis results, presenting research results, writing reports, patents, papers, and reviews, and presenting findings in journals and conferences. The researcher will also interface with academic partners, interact with applied researchers, and build research prototypes.",https://spo-backend.vercel.app/details/2024/2491,"Machine Learning, Python, Scikit-learn, Geometric ML, Graph, Manifold, Surfaces, Point Clouds, PDF"
2492,NK Securities Research ,Core,Hardware Researcher / Systems Engineer,Trading,Gurugram/India,"64,00,000",1.10E+124,0,"CTC: 64 LPA (Base: 36L, Joining Bonus: 2L, Fixed bonus: 16L, Variable Bonus: 0-36L)","NK Securities Research is a leading financial firm that leverages cutting edge technology and sophisticated algorithms to trade the financial markets. As a Hardware Researcher / Systems Engineer, you will be responsible for Linux Performance Monitoring Tools, Hardware Optimization, BIOS, Kernel, and OS Tuning, Development of High-Performance Computing Clusters, and Research and Development of Bleeding-Edge Hardware. You will also collaborate with software developers and researchers, conduct performance analysis, benchmarks, and hardware system testing, and document findings.",https://spo-backend.vercel.app/details/2024/2492,"Linux, C++, Python, Shell scripting, Hardware Optimization"
2493,JM Financial,Software,Full Stack Web Developer,Web Developer,unknown/unknown,"24,00,000",1.11E+128,0,CTC offered will be INR 18 Lacs fixed and INR 6 Lacs bonus,"We are looking for a skilled and motivated Full Stack Web Developer to join our team. You will be responsible for designing, developing, and maintaining our web applications. You will work closely with our designers and other developers to create a user-friendly and engaging web experience. If you are passionate about web development and have a strong understanding of front-end and back-end technologies, we encourage you to apply.",https://spo-backend.vercel.app/details/2024/2493,"HTML, CSS, JavaScript, React, Node.js"
2494,JM Financial,Software,Full Stack Mobile Developer,Mobile Developer,unknown/unknown,"24,00,000",1.11E+128,0,CTC offered will be INR 18 Lacs fixed and INR 6 Lacs bonus,We are looking for a Full Stack Mobile Developer to join our team. You will be responsible for developing and maintaining mobile applications for our platform. You will also be responsible for working with our backend team to ensure seamless integration between the front-end and back-end systems.,https://spo-backend.vercel.app/details/2024/2494,"Android, iOS, React Native, JavaScript, Node.js"
2498,Hero MotoCorp,Core,Post Graduate Engineer Trainee (Project Engineering),Research & Development,Gurugram/India,"14,50,000",1.00E+108,0,12.5LPA CTC (10-15% performance based variable) + 2L Joining bonus,"As a Post Graduate Engineer Trainee in the Paint/Utility (Mechanical & Electrical)/ Battery Pack Assembly Team, you will be part of a dynamic team responsible for planning, executing, and monitoring various projects related manufacturing and process improvements in Paint on New Model Parts, Installation and Commissioning of Utilities at New and Existing Plants and Process improvement in Battery Pack Assembly Process.",https://spo-backend.vercel.app/details/2024/2498,"project management, manufacturing processes, quality control, data analysis, MS Excel"
2499,SigIQ AI,Software,Backend engineer,AI/ML,San Francisco/USA,"1,28,00,000",1.11E+128,0,"CTC: 1.28 cr INR. Breakdown: 64 LPA base, 8 LPA bonus, 64 LPA RSU/ESOPs. 52 LPA discretionary additional bonus at end of year, benefits and expenditure coverages.","We are a small-knit team of Machine learning PhD students working on cutting edge tech in collaboration with leading academics in Machine learning such as Stuart Russell, Trevor Darrell, etc. backed by accelerators you may have heard of (Y Combinator, and so forth).  **PhD-interested people are especially encouraged to apply**. Work will be patented and published in key ML conferences e.g. ICML, Neurips. Work with large language models. GPT-4/other GPT-class models, Claude, Bard etc. Fine-tuning, deployment, operations, backend and frontend integration. The problem statement is to tackle ed-tech in India using these models.",https://spo-backend.vercel.app/details/2024/2499,"Python, Django, RESTful, ML frameworks, C++"
2501,Leapfrog Semiconductor ,Core,HW Design engineer ,Semiconductor,Bengaluru/India,"27,50,000",1.11E+115,0,12.5 lakhs / annum + Shares valued at 15 lakhs,"We are looking for HW Design engineers with experience in multiple tape-outs and proficiency in frontend tools flow (spyglass, synthesis, constraint validation, power analysis, LEC, Coverage analysis).  For DSP/Datapath IP developers, experience with RTL coding, synthesis, and understanding of digital communication concepts, DSP algorithms, fixed point/floating point arithmetic, and DSP data path optimizations is required. Background in FFT/LDPC/Digital filter design and baseband hardware design for WLAN/LTE/Bluetooth/Cable Modem/5G technologies is desirable. For SoC Developers, experience in large SOC/Subsystems integration with domain knowledge of CPU Subsystem components, complex IPs like PCIE, Ethernet, DDR controller, and SOC Power Management is essential.",https://spo-backend.vercel.app/details/2024/2501,"RTL, Verilog, VHDL, SystemVerilog, Digital Electronics, Synthesis, Spyglass, Constraint Validation, Power Analysis, LEC, Coverage Analysis, DSP, Datapath, Fixed Point, Floating Point, FFT, LDPC, Digital Filter Design, WLAN, LTE, Bluetooth, Cable Modem, 5G, SIMD, Vector Processing, SoC, CPU, Memory Controller, Interconnect IPs, Interrupt Controller, PCIe, Ethernet, DDR Controller, Power Management"
